location	product_ean	code	store_name
Europe/Berlin	6515696896904	DE	Memmingen
America/Vancouver	7122606691475	CA	Vernon
America/Sao_Paulo	2470854866042	BR	Marau
Asia/Damascus	0389540194593	SY	Binnish
Europe/Vilnius	1963486182082	LT	Ukmerge
Europe/Berlin	5436824143077	DE	Hofheim am Taunus
America/New_York	5365736850691	US	Gainesville
Europe/Istanbul	1165950900172	TR	Mudanya
Europe/Berlin	2932546797190	DE	Schleswig
Europe/Berlin	2463336938856	DE	Stade
Europe/Moscow	9916910751691	RU	Kovylkino
Europe/Helsinki	6246313444122	FI	Tornio
America/Los_Angeles	4372450210633	US	Indio
America/New_York	9096428346319	US	Malden
Europe/Vilnius	1854066170714	LT	Alytus
Europe/London	0109757252424	GB	Cowes
America/Santiago	7314195460833	CL	Chiguayante
America/Mexico_City	3370069725624	MX	Acayucan
America/Detroit	6948507005682	US	Waverly
Asia/Kolkata	6797082651964	IN	Gingee
Africa/Mogadishu	9696136027571	SO	Baki
Asia/Karachi	3358015430112	PK	Khairpur Mir’s
America/Chicago	1400503531237	US	Lower West Side
America/Mexico_City	7593463581283	MX	San Lorenzo Acopilco
America/New_York	9250713306178	US	Woodbridge
Europe/London	4738740691528	GB	Westbury
Africa/Monrovia	5561718840197	LR	New Yekepa
America/Sao_Paulo	6967325719403	BR	Loanda
America/Matamoros	2600348505489	MX	Heroica Matamoros
Europe/Madrid	8374484392909	ES	Palafrugell
America/Sao_Paulo	1201990504564	BR	Guapimirim
Europe/Istanbul	4493802461104	TR	Bergama
Asia/Jakarta	4043388768397	ID	Cibinong
Europe/Podgorica	1631667665128	ME	Budva
America/Puerto_Rico	3202553649744	PR	Yauco
America/Los_Angeles	9132387785001	US	Palm Desert
Asia/Kolkata	5303783568169	IN	Haldwani
America/Santiago	2697220054111	CL	Ovalle
Asia/Kolkata	7029886521495	IN	Aistala
America/Chicago	9594993599784	US	Kaukauna
Europe/Rome	8227111024639	IT	Gorgonzola
Europe/Rome	5609564278563	IT	Ventimiglia
America/Port-au-Prince	0771185026993	HT	Croix-des-Bouquets
America/New_York	8759931922630	US	Fitchburg
Africa/Accra	0317645183600	GH	Mampong
Europe/Prague	1015348231633	CZ	Karlovy Vary
Asia/Jakarta	2706910743362	ID	Pameungpeuk
Asia/Bangkok	1974468982514	TH	Nakhon Si Thammarat
Europe/Brussels	4284677331230	BE	Mouscron
Africa/Algiers	1388503275620	DZ	Beni Douala
Europe/Paris	1868549747546	FR	Bobigny
Europe/Amsterdam	9376721505171	NL	Hoogezand
Europe/Sofia	6998338817299	BG	Smolyan
Europe/Rome	6488828111933	IT	Novara
Europe/Paris	1910463166696	FR	Arles
Europe/Moscow	5315531640461	RU	Arzamas
America/Puerto_Rico	5556983539303	PR	Aguadilla
Europe/Moscow	3168648700557	RU	Yablonovskiy
Europe/Berlin	9228565059825	DE	Landshut
Europe/Moscow	8147114575160	RU	Bavly
Asia/Kolkata	2011198838267	IN	Bachhraon
Europe/London	3177791076723	GB	Hartley
Africa/Freetown	7590203056094	SL	Freetown
Asia/Kolkata	1981554785805	IN	Hungund
Europe/Warsaw	7420401588533	PL	Ustka
America/Los_Angeles	8628792202048	US	Riverbank
America/Bogota	4867693334753	CO	Andes
America/Sao_Paulo	2643362022648	BR	Alfenas
America/Jamaica	5845884955078	JM	New Kingston
Asia/Makassar	5000496233888	ID	Balikpapan
Asia/Vladivostok	4202487436143	RU	Lesozavodsk
America/New_York	8547564379101	US	Punta Gorda Isles
Europe/Istanbul	0293574070801	TR	Serinhisar
America/Argentina/Buenos_Aires	0765244057134	AR	Chacabuco
Europe/Berlin	3831187529933	DE	Losheim
America/Edmonton	5811966122614	CA	Sherwood Park
Europe/Amsterdam	9547766193078	NL	Oldenzaal
Europe/Paris	7086490981213	FR	Saint-Omer
America/New_York	6332279543822	US	Belle Glade
Europe/Rome	7899792353387	IT	Roseto degli Abruzzi
Europe/Berlin	4514456189104	DE	Charlottenburg-Nord
Asia/Seoul	8812816844936	KR	Sinhyeon
Europe/Skopje	4047533907808	MK	Saraj
Europe/Brussels	7894237028127	BE	Wevelgem
Indian/Reunion	2429669839956	RE	Saint-Denis
Africa/Cairo	9996147725337	EG	Alexandria
Africa/Addis_Ababa	5897491376050	ET	Arba Minch
America/New_York	6760833198155	US	North Lauderdale
America/Vancouver	5017757921958	CA	Kelowna
America/Costa_Rica	2562751263427	CR	Liberia
Africa/Kigali	2562108004680	RW	Rwamagana
America/Mexico_City	5617249960375	MX	Oaxaca
America/New_York	5801311297746	US	North Lauderdale
Europe/Belgrade	7442781456752	RS	Negotin
Europe/Berlin	5590412736529	DE	Gronau
Asia/Kolkata	0690418221854	IN	Chharra
Asia/Kolkata	6489779744904	IN	Elamanchili
Africa/Algiers	3850767888574	DZ	Bordj Zemoura
America/Chicago	3843843715826	US	Vestavia Hills
Europe/Bratislava	3772319832937	SK	Hlohovec
America/Chicago	4620747351720	US	West Des Moines
Europe/Moscow	3880747277869	RU	Yablonovskiy
Europe/Berlin	7588980462146	DE	Wittenau
Europe/Berlin	5156392727584	DE	Memmingen
America/Havana	3138756909517	CU	Media Luna
America/Chicago	1870325496586	US	West Des Moines
America/New_York	2786119934310	US	Belle Glade
Africa/Cairo	8814129112207	EG	Juhaynah
Europe/Paris	7070529211594	FR	Vienne
Asia/Manila	1564903015510	PH	Masbate
Asia/Tokyo	9733464704832	JP	Gero
Asia/Kolkata	0548425057808	IN	Aistala
Asia/Irkutsk	2178439720689	RU	Ulan-Ude
America/Havana	4219331489781	CU	Corralillo
America/New_York	9883566786776	US	Bridgeport
Asia/Kolkata	3892574004297	IN	Parola
Asia/Jakarta	8877136202835	ID	Kudus
Africa/Douala	4868719935244	CM	Idenao
Europe/Moscow	9982220117007	RU	Zhukovka
Europe/Rome	3690358968564	IT	San Giuliano Milanese
America/Chicago	0989625268807	US	Vestavia Hills
Asia/Kolkata	0723733825244	IN	Barpeta
Asia/Manila	7593862573131	PH	Maasin
Europe/Zurich	2851191836392	CH	Adliswil
America/Manaus	5459946563264	BR	Itacoatiara
America/Los_Angeles	5594195757085	US	Claremont
Europe/Brussels	6297758614977	BE	Beveren
America/Los_Angeles	7553022885429	US	Opportunity
Australia/Sydney	3591645524305	AU	Baulkham Hills
Europe/Prague	0397927081725	CZ	Most
Asia/Jakarta	6439317262568	ID	Pameungpeuk
America/Denver	6554893688295	US	Carlsbad
Europe/Berlin	3790096827960	DE	Verl
America/Sao_Paulo	0606177832675	BR	Alfenas
Australia/Sydney	2989587633482	AU	Eastwood
America/Toronto	4427378442267	CA	Norfolk County
Europe/London	1625133007819	GB	Viewpark
Europe/Berlin	5363549159925	DE	Siegburg
America/Indiana/Indianapolis	6530139299876	US	Greenfield
Asia/Shanghai	4175379455242	CN	Zaozhuang
Europe/Moscow	0990354580443	RU	Alatyr’
Europe/Istanbul	1670434216910	TR	Mudanya
Europe/Brussels	5186913663206	BE	Mouscron
America/Los_Angeles	7320988236011	US	Porterville
Europe/Moscow	7037358599538	RU	Gavrilov-Yam
Europe/Moscow	2491785872599	RU	Buynaksk
Europe/Paris	7535383642484	FR	Mitry-Mory
America/New_York	0991850752532	US	Waterbury
Australia/Sydney	9094676034767	AU	Griffith
Europe/Berlin	6976324205374	DE	Stuttgart
Asia/Yekaterinburg	0327667656020	RU	Tavda
Asia/Shanghai	3952489590053	CN	Shuangcheng
America/Los_Angeles	8671915491669	US	Kent
Asia/Shanghai	6607069140322	CN	Guli
Europe/Minsk	9133593464612	BY	Vitebsk
Africa/Lagos	7257275586231	NG	Argungu
America/New_York	9803290136944	US	Far Rockaway
Europe/Berlin	5934089331357	DE	Friedberg
Europe/Rome	4415943277345	IT	Sassari
America/Santiago	1698325837860	CL	San Bernardo
Asia/Karachi	0466126334052	PK	Tharu Shah
Asia/Kolkata	2789805390384	IN	Tiruppuvanam
America/Denver	6006201194825	US	Aurora
Asia/Kolkata	5861201220131	IN	Periyakulam
America/New_York	4919208684881	US	Utica
Europe/Moscow	7476409533952	RU	Arzamas
America/Mazatlan	7465247213492	MX	Acaponeta
Europe/Saratov	9774385276541	RU	Privolzhskiy
Europe/Madrid	2136009931729	ES	Segundo Ensanche
Europe/Paris	6035644030438	FR	Rueil-Malmaison
Europe/Berlin	5011345392564	DE	Hechingen
America/New_York	0601785778803	US	Waterbury
America/Sao_Paulo	2909033875570	BR	Resplendor
America/Managua	6665876899857	NI	Jinotepe
America/Argentina/Buenos_Aires	1500211786773	AR	Chacabuco
America/Los_Angeles	8648940288892	US	Sunnyside
America/Chicago	8997359688855	US	Ada
America/Chicago	3909991052166	US	Bourbonnais
America/New_York	5518326486262	US	Middle River
America/Los_Angeles	3533095411941	US	Aloha
Europe/Moscow	5033904584371	RU	Severodvinsk
Europe/Dublin	3741653930425	IE	Athlone
Africa/Gaborone	0002191904662	BW	Tonota
Australia/Melbourne	2453483254633	AU	Frankston South
Asia/Jakarta	0062769445775	ID	Ngemplak
Asia/Tokyo	6739112502822	JP	Ina
Asia/Shanghai	7155727486811	CN	Zhuangyuan
Asia/Kolkata	3928221323289	IN	Sirsi
Asia/Bangkok	7828301156058	TH	Bang Ban
America/Puerto_Rico	1998862759862	PR	Aguadilla
Africa/Lagos	1119746102967	NG	Kafanchan
Europe/Moscow	5857706570949	RU	Stupino
America/Recife	8464049994812	BR	Catende
America/Los_Angeles	9736847810380	US	Mira Mesa
America/Recife	7725476261566	BR	Recife
America/Chicago	9864521771204	US	Schererville
Asia/Karachi	0598981995984	PK	Qadirpur Ran
Asia/Manila	2089817031511	PH	Recodo
America/Chicago	4877109486679	US	Estelle
Europe/Berlin	2998792180711	DE	Landshut
America/New_York	9221699703886	US	Morningside Heights
America/New_York	6094928518178	US	Norwalk
America/New_York	9366140803040	US	Fayetteville
Asia/Jakarta	9912078340647	ID	Diwek
America/Bogota	8942208492886	CO	San Carlos
America/Chicago	6352458727577	US	Searcy
Asia/Kolkata	8399963827116	IN	Chharra
America/New_York	5352886150122	US	Bon Air
Europe/Minsk	2262158949138	BY	Vitebsk
Europe/Moscow	1585837995228	RU	Naro-Fominsk
Asia/Shanghai	9414485773488	CN	Guli
America/Chicago	6394058731325	US	Kaukauna
Asia/Seoul	6769627312210	KR	Nonsan
Asia/Jakarta	1631310156867	ID	Randudongkal
Europe/Berlin	7994131849474	DE	Charlottenburg-Nord
Asia/Shanghai	6362245130855	CN	Jingzhou
Asia/Karachi	4728801038232	PK	Sillanwali
Australia/Sydney	4773100043371	AU	Griffith
Europe/Madrid	9773345033125	ES	Talavera de la Reina
Africa/Bangui	9201212000388	CF	Carnot
Asia/Manila	6913864219850	PH	Masbate
Asia/Tokyo	6061376473748	JP	Shinshiro
Africa/Tunis	1426199136860	TN	Beni Khiar
Asia/Jerusalem	4834701652369	IL	Ganei Tikva
Asia/Barnaul	8532848404235	RU	Novosilikatnyy
Asia/Tehran	4981920258503	IR	Shahre Jadide Andisheh
Asia/Kolkata	3739103517234	IN	Pujali
America/Havana	9521603296122	CU	Varadero
America/Indiana/Indianapolis	0051562925225	US	Greenfield
Europe/Paris	5691785727678	FR	Herblay
Africa/Algiers	9730350034370	DZ	El Achir
Europe/Andorra	0828619620910	AD	les Escaldes
Europe/Kiev	6459542272552	UA	Artsyz
Europe/Istanbul	8342538303744	TR	Mardin
Asia/Kolkata	1433210983723	IN	Saharsa
Europe/Berlin	0827389458013	DE	Eppingen
Europe/Moscow	5470086717584	RU	Bogoroditsk
America/New_York	0942571571032	US	Martinsburg
Europe/London	9518227580416	GB	Exeter
Africa/Tunis	4362692317108	TN	Siliana
America/New_York	8642298525364	US	Bridgeport
Asia/Seoul	0065697235111	KR	T’aebaek
Asia/Ulaanbaatar	2372802561897	MN	Ulan Bator
Asia/Kolkata	5795873052410	IN	Srinagar
Europe/London	0107860959773	GB	Penzance
America/Chicago	7542234679940	US	Muskogee
America/Chicago	0577123727751	US	West Des Moines
Asia/Kolkata	6132078296291	IN	Srinagar
Europe/Paris	7667465139398	FR	Quimper
America/Sao_Paulo	3153525957599	BR	Viradouro
Europe/London	6917071969171	GB	Lancing
America/Argentina/Cordoba	3808632683809	AR	Esperanza
Asia/Shanghai	7558778054297	CN	Guli
America/Los_Angeles	9896856470002	US	Camarillo
Asia/Bangkok	4749852747287	TH	Kantharalak
Asia/Phnom_Penh	4714172723471	KH	Paoy Paet
America/Mexico_City	2683799343282	MX	Zacoalco de Torres
Europe/London	4000265524354	GB	Mexborough
Asia/Kolkata	5750901372045	IN	Gorakhpur
Europe/Moscow	0096360820952	RU	Buynaksk
Asia/Almaty	7165729710388	KZ	Zaysan
Europe/Berlin	4714150261407	DE	Weimar
America/Havana	0832003874667	CU	Media Luna
America/Caracas	5551389670766	VE	Ciudad Guayana
Asia/Bangkok	2349988403754	TH	Thap Than
Europe/Berlin	4017976046099	DE	Schwalmtal
Asia/Manila	4727628145031	PH	Sorsogon
Asia/Shanghai	9595114214586	CN	Zhoushan
Europe/Berlin	5464963002191	DE	Wittenau
Asia/Yangon	8502328123536	MM	Kyaikto
Europe/Istanbul	9175720307812	TR	Mudanya
Europe/Madrid	2436414943240	ES	Leioa
Africa/Mogadishu	7448528919900	SO	Baki
Europe/Moscow	5768468857585	RU	Yablonovskiy
Europe/Sofia	8063642467657	BG	Smolyan
Asia/Manila	2528526276306	PH	Recodo
America/Phoenix	5043515726817	US	Gilbert
America/New_York	0219957097463	US	Morningside Heights
Asia/Shanghai	0725378443876	CN	Yingkou
America/New_York	1266765316896	US	Lebanon
Asia/Manila	1764049336863	PH	Talisay
America/Bogota	7006020764987	CO	Madrid
Asia/Yekaterinburg	2000317094479	RU	Oktyabr’skiy
Asia/Bangkok	6792382599190	TH	Tak Bai
Asia/Shanghai	9041769367356	CN	Meizhou
Africa/Lagos	3500292345157	NG	Efon-Alaaye
Europe/Rome	7305719686686	IT	Francavilla Fontana
America/Chicago	3802966908300	US	Schererville
Asia/Kolkata	0161683405299	IN	Diamond Harbour
America/Los_Angeles	4538525151359	US	Laguna Niguel
Africa/Casablanca	2203580006198	MA	Temara
Europe/Amsterdam	6298942985965	NL	Hardenberg
Indian/Antananarivo	3177308973583	MG	Ikalamavony
Asia/Kolkata	1849913045895	IN	Supaul
America/Lima	8930051107842	PE	Minas de Marcona
America/Chicago	5549651288559	US	Pleasant Prairie
Africa/Tripoli	3460009902823	LY	Ajdabiya
Europe/London	9997096392823	GB	Poulton-le-Fylde
Europe/Paris	6297677436629	FR	Pamiers
America/New_York	7920831080619	US	Fort Washington
Asia/Tehran	2451705946014	IR	Shahre Jadide Andisheh
America/New_York	0897637719647	US	Rosedale
Asia/Kolkata	5778049487476	IN	Deoli
Asia/Manila	1504665809958	PH	Jagna
Europe/Helsinki	7246920408370	FI	Kallio
Asia/Kolkata	3794730490749	IN	Narwar
Asia/Kolkata	4133664799099	IN	Rafiganj
America/Chicago	2771507617111	US	Rosemount
America/Toronto	4415622419394	CA	Sainte-Catherine
Africa/Accra	6369935830002	GH	Bibiani
Asia/Shanghai	5723556541630	CN	Foshan
Africa/Douala	0823662355000	CM	Idenao
Asia/Tokyo	3304821709522	JP	Gero
Europe/London	4609453375732	GB	Bushey
America/Los_Angeles	2214836436607	US	Camarillo
America/Recife	9367657200919	BR	Cabo
Asia/Kolkata	3126349876254	IN	Pandua
America/Indiana/Indianapolis	1014264930125	US	Granger
America/Caracas	3436944313925	VE	La Victoria
America/Caracas	3265737720547	VE	Barinas
Europe/Dublin	3045666438627	IE	Athlone
Europe/Moscow	6235427204418	RU	Roslavl’
Europe/London	0187260631745	GB	Brierley Hill
Indian/Antananarivo	0262845911334	MG	Sakaraha
America/Mexico_City	2128264563456	MX	Tuxtla
Europe/Paris	8306086847907	FR	Mitry-Mory
Europe/Vienna	4689454299909	AT	Floridsdorf
America/Belem	9640854622419	BR	Soure
Asia/Yekaterinburg	8033159278008	RU	Izluchinsk
Europe/Amsterdam	2821159435141	NL	Hoogezand
Asia/Yangon	2752370931481	MM	Myawadi
Europe/Berlin	2978913595389	DE	Trossingen
Europe/Prague	7922594027559	CZ	Karlovy Vary
Africa/Algiers	2560013165472	DZ	Ksar Chellala
Europe/Kiev	1227925756396	UA	Hlukhiv
Africa/Lagos	3679853090130	NG	Shagamu
Asia/Yekaterinburg	4532647176887	RU	Oktyabr’skiy
Asia/Kolkata	1590199621739	IN	Rangia
America/Chicago	3724778016267	US	Evergreen Park
America/Sao_Paulo	1313298766459	BR	Valinhos
America/Santiago	0854308796291	CL	Chiguayante
America/Los_Angeles	7865567029283	US	Laguna Niguel
Europe/Lisbon	9477988048125	PT	Albufeira
Asia/Kolkata	3196097206559	IN	Meerut
Europe/Paris	6909818932982	FR	Bobigny
Europe/Moscow	6059847147861	RU	Yeysk
Asia/Tehran	4690977981004	IR	Aleshtar
America/Bogota	7219857020083	CO	Socorro
Europe/Paris	8880216784268	FR	Pamiers
Asia/Jakarta	2239393936452	ID	Jambi City
Europe/Berlin	0101752326223	DE	Nidderau
Asia/Yangon	5736473588688	MM	Kyaikto
America/New_York	3248482836831	US	Sicklerville
Asia/Baku	5854591693173	AZ	Qazax
Asia/Shanghai	1576303666070	CN	Shaowu
Africa/Nairobi	6251101400518	KE	Lodwar
Asia/Bangkok	2680110518176	TH	Bang Ban
Asia/Karachi	1841672948066	PK	Bhit Shah
America/Sao_Paulo	6472251617995	BR	Marau
Asia/Kolkata	3121899773336	IN	Talipparamba
America/Bogota	9715068742465	CO	Buenaventura
Asia/Shanghai	3957681167386	CN	Hengshui
America/Bogota	8063373173353	CO	Andes
Europe/Rome	3900399926806	IT	Mesagne
America/Chicago	1393595476299	US	Hutchinson
America/New_York	5602324380759	US	Deltona
Asia/Shanghai	2020819990482	CN	Shuangcheng
America/Santiago	9765487692339	CL	Chiguayante
Asia/Urumqi	6400657062446	CN	Hoxtolgay
America/New_York	2436033746925	US	Norwalk
Europe/Moscow	2033190586397	RU	Kolomyagi
Europe/Belgrade	6578450401646	RS	Sremska Mitrovica
Europe/Berlin	9980054761694	DE	Eppingen
America/New_York	3858834078477	US	North Lauderdale
Africa/Algiers	0176170027595	DZ	Thenia
America/Guayaquil	4565830734830	EC	Milagro
Africa/Porto-Novo	0789549801384	BJ	Tchaourou
Europe/Rome	7916611603840	IT	San Giuliano Milanese
Asia/Kolkata	5517513487334	IN	Sambalpur
America/Chicago	5948757756557	US	Searcy
Africa/Dar_es_Salaam	4066735701793	TZ	Mvomero
America/Chicago	9217483588760	US	Shreveport
Asia/Dhaka	0477560294758	BD	Kushtia
Europe/Vienna	9289781141480	AT	Sankt Peter
America/New_York	6573950073133	US	Kendall
America/Chicago	1085578663542	US	Coralville
America/Chicago	3949012645427	US	Lower West Side
Europe/Moscow	3617950485169	RU	Alatyr’
Asia/Manila	6921052833207	PH	Santa Catalina
America/New_York	8941963789026	US	Norwalk
America/Los_Angeles	3340110022514	US	Aloha
Asia/Shanghai	6168458631598	CN	Changzhi
Asia/Dhaka	9116551152301	BD	Manikchari
Indian/Antananarivo	3652163078173	MG	Ambatondrazaka
Asia/Kolkata	6224609804713	IN	Dombivli
Asia/Tokyo	4461424360266	JP	Iwade
Europe/Moscow	1519981224347	RU	Buynaksk
Europe/London	9287749988399	GB	Great Wyrley
America/Chicago	0866027329025	US	Brentwood Estates
America/Denver	0885056634924	US	Kearns
Africa/Lagos	0242086294021	NG	Yenagoa
America/Phoenix	7515143025283	US	Gilbert
America/Mexico_City	3089003301922	MX	Santa Rosa Jauregui
America/New_York	9906468765431	US	Woodlawn
Africa/Abidjan	0422764479210	CI	Bonoua
America/Chicago	2734893593162	US	Independence
Europe/Amsterdam	6502880164963	NL	Vught
Europe/Madrid	7578058237035	ES	Baza
Australia/Melbourne	6913049836032	AU	Frankston South
Asia/Manila	7462880250365	PH	Dipolog
Europe/Moscow	6664867742875	RU	Volokolamsk
Asia/Kolkata	5542644099507	IN	Elamanchili
Asia/Jakarta	4121030278644	ID	Randudongkal
Europe/Amsterdam	1159319331028	NL	Vught
America/Argentina/Cordoba	1801958156806	AR	Rafaela
Europe/Amsterdam	7744128343115	NL	Vught
America/New_York	6673629639421	US	West Chester
Asia/Jerusalem	7192673929252	IL	Rahat
Asia/Tokyo	2689231333484	JP	Kamakura
Asia/Shanghai	0501892030286	CN	Longgang
America/Chicago	0637431388027	US	West Des Moines
Asia/Tokyo	3178586040684	JP	Fujioka
Europe/Paris	9604401954026	FR	La Garenne-Colombes
Europe/Madrid	2462643946578	ES	Las Gabias
Australia/Perth	9098085758948	AU	Perth
America/Maceio	1339233528654	BR	Barra dos Coqueiros
Asia/Novokuznetsk	7229299442275	RU	Yashkino
Europe/Vilnius	2576226994662	LT	Alytus
America/Havana	6896471373156	CU	Media Luna
America/Los_Angeles	3949057934555	US	Laguna Niguel
Europe/Madrid	6787582289316	ES	Gernika-Lumo
Asia/Shanghai	1293240526488	CN	Zaozhuang
Asia/Tokyo	7261442887540	JP	Toba
Europe/Amsterdam	6869623509918	NL	Losser
Asia/Kolkata	7229479435868	IN	Jais
Asia/Kolkata	0313446308624	IN	Kangayam
Asia/Kolkata	7804873927524	IN	Hungund
Europe/London	7214491392169	GB	Southsea
America/Argentina/Buenos_Aires	0217437958938	AR	Tandil
Europe/Berlin	3907094306827	DE	Marburg an der Lahn
Asia/Kuala_Lumpur	4725286938101	MY	Gua Musang
Europe/Rome	2869871080805	IT	Somma Vesuviana
Europe/Minsk	2587763752356	BY	Vitebsk
Europe/Rome	9812890082131	IT	Tortona
Europe/Berlin	8858199231260	DE	Korschenbroich
Europe/Zaporozhye	5840510247633	UA	Polohy
America/Santarem	9868998869341	BR	Altamira
America/Matamoros	5189441474740	MX	Heroica Matamoros
Asia/Shanghai	9536034958693	CN	Pucheng
Europe/London	9116988377193	GB	Devizes
Europe/Moscow	8680521490645	RU	Kovylkino
Australia/Perth	8746646207084	AU	Perth
Europe/Madrid	5919406992008	ES	Las Gabias
Europe/Paris	9082295994586	FR	Montpellier
Europe/Amsterdam	0941505524625	NL	Oldenzaal
Europe/Vilnius	7324398464897	LT	Alytus
Asia/Manila	6947036095973	PH	Naga
Europe/Berlin	9300562357293	DE	Nidderau
Europe/Istanbul	0394753608102	TR	Silvan
Asia/Kolkata	9965632251163	IN	Sheoganj
Asia/Jakarta	2904437853308	ID	Kediri
Europe/Amsterdam	6429539577144	NL	Vught
Africa/Lagos	5577832422881	NG	Olupona
Asia/Shanghai	1964991278260	CN	Changshu City
Africa/Johannesburg	1299574305218	ZA	Standerton
Europe/Istanbul	1009854459858	TR	Yakuplu
Europe/Tallinn	3165572100453	EE	Narva
Africa/Banjul	1110792165098	GM	Farafenni
America/New_York	5951505546058	US	Milledgeville
America/New_York	9003182086962	US	Rosedale
America/Phoenix	3890541237235	US	Scottsdale
America/New_York	2799519396459	US	Martinsburg
America/Mexico_City	9726552350578	MX	Santa Rosa Jauregui
Europe/Vienna	4129364673807	AT	Sankt Peter
Europe/London	9531276281592	GB	Poulton-le-Fylde
Africa/Dar_es_Salaam	3398340386180	TZ	Magomeni
America/Bogota	8334809234970	CO	El Copey
Asia/Yekaterinburg	1707852794420	RU	Kuvandyk
America/Chicago	7919291857077	US	Rolla
Europe/London	7704727844628	GB	Mexborough
America/Argentina/Buenos_Aires	2570264459299	AR	Chacabuco
America/New_York	8899221167515	US	Fort Washington
America/Caracas	5966438657818	VE	La Victoria
America/Havana	4745531735262	CU	Media Luna
Asia/Kolkata	2116679311045	IN	Bhuban
America/Sao_Paulo	0239248004703	BR	Santa Gertrudes
Africa/Nairobi	7249178157588	KE	Lodwar
Asia/Shanghai	7644263252771	CN	Changshu City
America/Vancouver	6834972797682	CA	Vernon
America/Sao_Paulo	5307051443103	BR	Miracema
America/Los_Angeles	2096962683724	US	Watsonville
Europe/London	9646218210759	GB	Lower Earley
